time,BTCUSDT,ETHUSDT,BNBUSDT,SOLUSDT,XRPUSDT,DOGEUSDT,TONUSDT,ADAUSDT,SHIBUSDT,AVAXUSDT,TRXUSDT,LINKUSDT,UNIUSDT,DOTUSDT,BCHUSDT,NEARUSDT,LTCUSDT,POLUSDT,PEPEUSDT,ICPUSDT,KASUSDT,FETUSDT,ETCUSDT,APTUSDT,HBARUSDT,FILUSDT,STXUSDT,XLMUSDT,ARBUSDT,IMXUSDT,INJUSDT,WIFUSDT,SUIUSDT,GRTUSDT
2024-12-23 10:00:00,96112.7,3344.57,670.75,185.285,2.2184,0.31773,5.459,0.9029,0.0000219,37.273,0.24951,23.265,14.078,7.016,447.64,5.138,103.06,0.4825,0.0000181092,10.231,0.12001,1.2922,26.545,9.308,0.27171,4.964,1.6348,0.35991,0.7671,1.3598,20.992,1.9307,4.3588,0.21018
2024-12-23 10:15:00,96126.3,3343.43,673.3,185.154,2.212,0.31741,5.454,0.9031,0.000021869,37.2,0.24945,23.284,14.07,7.03,447.74,5.134,102.68,0.4833,0.0000181039,10.204,0.12005,1.2877,26.546,9.293,0.27471,4.973,1.6349,0.36013,0.7676,1.3609,21,1.9302,4.3505,0.21021
2024-12-23 10:30:00,96056.7,3339.19,672.9,184.867,2.2021,0.31588,5.436,0.8958,0.000021793,37.012,0.24924,23.098,13.961,6.989,445.5,5.113,102.3,0.4814,0.0000180482,10.156,0.11969,1.2819,26.446,9.246,0.27397,4.943,1.6309,0.35861,0.7643,1.3526,20.895,1.9165,4.338,0.20919
2024-12-23 10:45:00,96342.9,3348.01,674.78,185.193,2.2127,0.31715,5.453,0.9003,0.000021898,37.185,0.24956,23.188,13.956,7.027,447.98,5.138,102.72,0.4829,0.0000181264,10.187,0.11996,1.2884,26.536,9.288,0.27695,4.961,1.6382,0.36021,0.7662,1.3604,21.03,1.9204,4.3703,0.21003
2024-12-23 11:00:00,96106.8,3340.32,673.2,184.578,2.2086,0.31658,5.434,0.8977,0.000021838,37.038,0.24982,23.049,13.88,6.995,447.07,5.118,102.45,0.4809,0.000018077,10.127,0.11954,1.2809,26.46,9.248,0.27407,4.937,1.6295,0.35917,0.7634,1.3552,20.946,1.9151,4.3436,0.20931
2024-12-23 11:15:00,95927.3,3334.89,671.83,184.257,2.2066,0.31567,5.432,0.8955,0.000021782,36.932,0.2498,23.115,13.822,6.99,445.98,5.114,102.34,0.4803,0.0000179843,10.118,0.11929,1.2785,26.459,9.209,0.27547,4.935,1.6277,0.35847,0.7614,1.3516,20.927,1.9091,4.3264,0.20937
2024-12-23 11:30:00,95955.3,3341.2,671.49,184.025,2.2051,0.31505,5.428,0.8964,0.000021776,36.963,0.24983,23.22,13.83,6.999,445.11,5.113,102.41,0.4799,0.0000179801,10.113,0.11916,1.2821,26.464,9.217,0.27771,4.931,1.6258,0.35799,0.7614,1.3506,20.948,1.906,4.3357,0.20891
2024-12-23 11:45:00,95909.3,3338.46,673.74,183.493,2.2008,0.3145,5.435,0.895,0.000021757,36.856,0.24928,23.096,13.753,6.976,444.33,5.102,102.26,0.4777,0.0000179177,10.064,0.11915,1.2808,26.416,9.183,0.27634,4.925,1.6237,0.3567,0.76,1.3465,20.892,1.9023,4.3217,0.20875
2024-12-23 12:00:00,95983.4,3339.22,674.21,183.184,2.2042,0.31412,5.432,0.8945,0.000021786,36.941,0.24994,23.199,13.794,6.991,444.29,5.131,102.41,0.4784,0.0000179223,10.114,0.11933,1.2815,26.456,9.215,0.27564,4.927,1.6263,0.35732,0.7619,1.3496,20.947,1.8996,4.3166,0.20908
2024-12-23 12:15:00,96208.1,3347.76,677.27,184.255,2.2102,0.31597,5.445,0.8993,0.000021887,37.121,0.25045,23.255,13.859,7.026,445.53,5.144,102.95,0.4812,0.0000180732,10.151,0.11966,1.2873,26.54,9.247,0.27817,4.959,1.633,0.35916,0.7652,1.3552,21.064,1.9096,4.3319,0.21029
2024-12-23 12:30:00,96110.2,3347.87,677.54,184.105,2.2112,0.31578,5.454,0.8979,0.000021872,37.022,0.25086,23.119,13.865,7.026,445.04,5.143,102.97,0.4821,0.0000180305,10.173,0.11998,1.2906,26.521,9.233,0.27628,4.96,1.6326,0.35968,0.7657,1.3565,21.065,1.8985,4.3267,0.21019
2024-12-23 12:45:00,96258.3,3347.07,678.61,184.258,2.2163,0.31675,5.462,0.8977,0.000021895,37.042,0.25108,23.076,13.847,7.037,445.7,5.157,103.23,0.4827,0.0000180245,10.194,0.11997,1.2901,26.558,9.234,0.27711,4.97,1.6362,0.36038,0.7678,1.3594,21.055,1.899,4.3251,0.21053
2024-12-23 13:00:00,95811.6,3335.75,677.93,182.786,2.1999,0.31365,5.428,0.8894,0.000021721,36.703,0.25002,22.815,13.688,6.98,441.59,5.122,102.2,0.4788,0.000017835,10.082,0.11878,1.2789,26.429,9.152,0.2738,4.92,1.6219,0.35687,0.7621,1.3464,20.826,1.8811,4.3032,0.20932
2024-12-23 13:15:00,95760.5,3339.43,682.32,183.451,2.2065,0.31411,5.436,0.891,0.000021761,36.791,0.25027,22.866,13.728,6.987,441.57,5.13,102.41,0.479,0.0000178115,10.111,0.11891,1.2811,26.48,9.192,0.27448,4.941,1.6242,0.35747,0.7647,1.3489,20.853,1.8816,4.2977,0.20927
2024-12-23 13:30:00,95102.1,3310.01,678.41,181.5,2.1749,0.31041,5.394,0.8779,0.000021474,36.251,0.24839,22.623,13.553,6.893,436.47,5.064,101.22,0.4726,0.0000175796,9.991,0.11776,1.2626,26.147,9.066,0.26989,4.879,1.6015,0.35245,0.7541,1.3317,20.61,1.8602,4.2518,0.20624
2024-12-23 13:45:00,94881.9,3316,679.89,182.472,2.179,0.311,5.403,0.88,0.000021511,36.318,0.2485,22.65,13.56,6.914,437.94,5.076,101.51,0.4746,0.0000176543,9.988,0.11805,1.2685,26.244,9.104,0.27014,4.887,1.6055,0.35348,0.7572,1.3358,20.662,1.8743,4.2597,0.20697
2024-12-23 14:00:00,95165.8,3337.56,679.5,183.772,2.1892,0.31293,5.439,0.8869,0.000021683,36.611,0.24973,22.845,13.644,6.979,440.38,5.111,102.14,0.4783,0.000017807,10.115,0.11891,1.2763,26.37,9.202,0.27015,4.939,1.6187,0.35633,0.7647,1.3474,20.907,1.8895,4.2816,0.2074
2024-12-23 14:15:00,95480.2,3350.49,678.18,184.686,2.1995,0.31425,5.459,0.8906,0.000021765,36.755,0.25042,22.881,13.643,7.016,442.29,5.146,102.36,0.4794,0.0000179192,10.2,0.11928,1.2837,26.455,9.222,0.27289,4.973,1.6281,0.35836,0.7683,1.3538,20.999,1.8987,4.29,0.20887
2024-12-23 14:30:00,94282.9,3302.37,672.94,182.499,2.1586,0.30784,5.403,0.8708,0.000021393,36.033,0.24831,22.342,13.406,6.886,436.23,5.063,100.67,0.4711,0.0000175553,10.024,0.11751,1.2634,26.022,9.071,0.26762,4.872,1.5922,0.351,0.7545,1.3306,20.637,1.8601,4.1729,0.20482
2024-12-23 14:45:00,94376,3311.47,676.79,183.666,2.1631,0.30823,5.417,0.8727,0.000021397,36.047,0.24834,22.406,13.412,6.913,436.98,5.06,100.76,0.4723,0.0000176296,10.025,0.11777,1.266,26.112,9.109,0.26629,4.893,1.598,0.35151,0.7574,1.33,20.701,1.868,4.1369,0.20531
2024-12-23 15:00:00,93803.8,3302.63,674.76,185.167,2.158,0.30676,5.399,0.8698,0.000021332,35.927,0.2482,22.26,13.302,6.901,435.88,5.055,100.13,0.4716,0.0000175678,9.986,0.1158,1.2663,26.094,9.103,0.26299,4.88,1.5953,0.35048,0.7548,1.333,20.668,1.8715,4.169,0.2046
2024-12-23 15:15:00,93412.8,3296.41,673.21,184.426,2.1553,0.30623,5.411,0.872,0.000021393,36.036,0.24831,22.359,13.462,6.912,435.27,5.046,99.96,0.4703,0.0000175683,10.018,0.11649,1.2675,26.121,9.085,0.26414,4.887,1.5972,0.35032,0.756,1.3309,20.726,1.8825,4.1715,0.20473
2024-12-23 15:30:00,93338.4,3288.79,671.03,182.5,2.1382,0.30394,5.403,0.8657,0.000021268,35.854,0.24786,22.226,13.511,6.88,433.9,5.015,99.66,0.4696,0.0000174273,9.965,0.11609,1.2591,26.013,9.011,0.26479,4.867,1.5932,0.34893,0.7523,1.3296,20.675,1.8623,4.1347,0.20374
2024-12-23 15:45:00,93217.9,3276.28,671.07,180.847,2.1417,0.30503,5.385,0.8652,0.000021235,35.716,0.24719,22.134,13.499,6.861,432.71,5.005,99.67,0.4683,0.0000174145,9.908,0.11611,1.2498,25.92,8.997,0.26399,4.847,1.5889,0.34874,0.7491,1.3221,20.562,1.8553,4.127,0.20297
2024-12-23 16:00:00,93095.7,3277.79,675.25,181.515,2.1464,0.30624,5.401,0.869,0.000021307,35.943,0.2479,22.177,13.366,6.89,433.58,5.043,99.74,0.4664,0.0000175145,9.959,0.11648,1.2533,26.007,9.053,0.26656,4.867,1.5903,0.34988,0.7519,1.3268,20.603,1.8706,4.1338,0.2036
2024-12-23 16:15:00,93400.3,3304.75,677.18,183.4,2.1592,0.3073,5.433,0.8745,0.000021434,36.138,0.24828,22.313,13.532,6.934,435.74,5.077,100.37,0.47,0.0000176082,9.995,0.11698,1.2641,26.12,9.146,0.26651,4.89,1.602,0.35212,0.7583,1.3329,20.834,1.8812,4.182,0.20475
2024-12-23 16:30:00,93415.4,3319.31,678.25,183.913,2.1602,0.30828,5.458,0.8768,0.000021546,36.696,0.24911,22.414,13.619,6.95,436.67,5.094,100.76,0.4733,0.0000177244,10.036,0.11705,1.2638,26.213,9.165,0.26742,4.918,1.6098,0.35345,0.7618,1.3411,20.961,1.8876,4.1745,0.20608
2024-12-23 16:45:00,93949.9,3373.38,683.22,184.895,2.1967,0.31391,5.489,0.9,0.000021859,37.323,0.25013,22.984,13.844,7.089,442.26,5.179,102.41,0.4811,0.0000180587,10.225,0.11833,1.2897,26.607,9.333,0.27264,4.984,1.6321,0.35764,0.7747,1.3635,21.279,1.9237,4.2735,0.20996
2024-12-23 17:00:00,93384.5,3356.87,683.66,184.819,2.1847,0.31303,5.5,0.893,0.000021817,37.074,0.25011,22.77,13.78,7.05,441.8,5.166,101.76,0.479,0.00001796,10.175,0.11815,1.2838,26.439,9.318,0.26881,4.958,1.6278,0.35669,0.7708,1.3587,21.253,1.9206,4.2751,0.20899
2024-12-23 17:15:00,93757.4,3369.66,684.25,185.849,2.188,0.31434,5.523,0.8918,0.000021933,37.301,0.25089,22.911,13.817,7.083,444.99,5.17,102.21,0.4831,0.0000179856,10.21,0.11882,1.2923,26.565,9.341,0.26941,4.995,1.6389,0.3596,0.7755,1.3686,21.46,1.9374,4.287,0.2106
2024-12-23 17:30:00,93405.3,3341.47,681.05,184.531,2.1716,0.3121,5.493,0.8839,0.000021789,36.885,0.25031,22.643,13.671,7.021,441.08,5.117,101.4,0.4784,0.0000177659,10.133,0.1177,1.283,26.398,9.275,0.26786,4.961,1.6235,0.35469,0.7685,1.3588,21.227,1.9202,4.2763,0.20898
2024-12-23 17:45:00,93341.4,3335.33,681.95,184.507,2.1642,0.31102,5.488,0.8806,0.000021709,36.865,0.25027,22.588,13.534,6.994,439.62,5.112,101.21,0.475,0.0000176542,10.115,0.11733,1.2805,26.326,9.248,0.26695,4.944,1.6161,0.35424,0.766,1.3545,21.112,1.9047,4.2952,0.20797
2024-12-23 18:00:00,93630.9,3342.55,682.76,185.894,2.1797,0.31288,5.504,0.8857,0.000021806,37.062,0.25043,22.723,13.578,7.036,443.29,5.142,101.92,0.4773,0.000017757,10.154,0.11778,1.2853,26.455,9.302,0.26883,4.941,1.6237,0.35643,0.7678,1.3605,21.307,1.9069,4.3003,0.20851
2024-12-23 18:15:00,93234,3337.06,681.99,185.328,2.1746,0.31215,5.511,0.8825,0.000021767,37.04,0.25031,22.588,13.602,7.01,443.6,5.136,101.93,0.4766,0.0000177845,10.112,0.11751,1.2808,26.406,9.271,0.26813,4.926,1.6232,0.35585,0.7658,1.3579,21.262,1.9094,4.2791,0.2085
2024-12-23 18:30:00,93035,3314.76,680.92,184.79,2.1619,0.31045,5.496,0.8783,0.000021662,36.782,0.24991,22.403,13.561,6.973,442.71,5.097,101.51,0.4734,0.0000176818,10.052,0.11694,1.2729,26.239,9.205,0.26762,4.896,1.6112,0.35306,0.7592,1.3479,21.055,1.904,4.2723,0.20702
2024-12-23 18:45:00,92707.2,3303.89,681.1,185.077,2.1585,0.31003,5.486,0.8749,0.000021548,36.601,0.2493,22.342,13.515,6.948,441.25,5.076,101.57,0.4714,0.0000176286,10.003,0.11649,1.2668,26.137,9.193,0.2677,4.878,1.603,0.35102,0.7558,1.3404,20.98,1.8989,4.2677,0.20595
2024-12-23 19:00:00,93388.4,3342,684.58,187.557,2.1816,0.31511,5.519,0.8875,0.000021815,37.05,0.25011,22.737,13.71,7.045,447.02,5.132,102.88,0.4807,0.0000179302,10.173,0.11821,1.2844,26.434,9.348,0.27128,4.944,1.6262,0.3564,0.7665,1.359,21.333,1.9348,4.3495,0.20842
2024-12-23 19:15:00,93403,3345.87,684.7,189.045,2.1911,0.31678,5.535,0.8939,0.000021915,37.291,0.2504,22.927,13.766,7.072,449.74,5.176,103.31,0.4823,0.0000180188,10.253,0.11852,1.296,26.603,9.407,0.2729,4.981,1.639,0.35777,0.7703,1.377,21.45,1.9657,4.4045,0.20959
2024-12-23 19:30:00,93220,3338.88,685.22,188.065,2.1826,0.31598,5.524,0.8904,0.000021862,37.044,0.25002,22.796,13.677,7.044,448.46,5.175,102.78,0.4803,0.0000179441,10.228,0.11821,1.2929,26.521,9.366,0.27263,4.963,1.6322,0.35619,0.7676,1.368,21.35,1.9331,4.3751,0.20912
2024-12-23 19:45:00,93002,3337.58,684.27,187.385,2.1832,0.31607,5.528,0.8906,0.000021897,36.939,0.24991,22.914,13.697,7.047,447.2,5.208,102.75,0.48,0.0000179538,10.25,0.11823,1.2938,26.509,9.371,0.27205,4.965,1.633,0.35631,0.7696,1.3691,21.339,1.9385,4.3639,0.20911
2024-12-23 20:00:00,92555.9,3338,684.51,187.76,2.1927,0.31616,5.539,0.897,0.000021934,37.207,0.24962,23.158,13.805,7.095,446.96,5.266,102.95,0.4834,0.0000179889,10.307,0.11849,1.3028,26.622,9.473,0.27265,4.992,1.6404,0.35895,0.774,1.3786,21.552,1.9515,4.3687,0.21083
2024-12-23 20:15:00,92916.1,3364.93,685.96,189.285,2.207,0.31953,5.564,0.9042,0.000022191,37.66,0.2506,23.713,13.983,7.195,450.54,5.372,103.85,0.4903,0.0000181547,10.456,0.11967,1.3306,26.815,9.558,0.27576,5.064,1.6562,0.36246,0.7835,1.3975,21.941,1.9817,4.3899,0.2143
2024-12-23 20:30:00,92961.1,3373.07,687,189.395,2.2237,0.32001,5.553,0.9108,0.000022243,37.837,0.25079,24.018,13.984,7.216,450.82,5.414,104.22,0.4915,0.0000182146,10.533,0.11988,1.3325,26.998,9.603,0.27619,5.076,1.6641,0.36376,0.7876,1.403,22.09,1.9813,4.42,0.21509
2024-12-23 20:45:00,93177.6,3402.22,689.85,191.186,2.2394,0.32217,5.573,0.9275,0.000022436,38.295,0.25173,24.399,14.073,7.329,455.91,5.492,105.3,0.4969,0.0000184195,10.736,0.12071,1.3616,27.251,9.704,0.28021,5.155,1.6878,0.36722,0.7975,1.4235,22.543,1.9911,4.5196,0.21971
2024-12-23 21:00:00,94030.8,3440.31,692.78,192.416,2.2658,0.32584,5.609,0.9374,0.000022666,38.828,0.25251,24.759,14.473,7.487,461.12,5.622,106.75,0.502,0.000018698,10.877,0.12178,1.3797,27.663,9.791,0.28382,5.211,1.7137,0.37204,0.8122,1.4487,23.028,2.026,4.5548,0.22478
2024-12-23 21:15:00,94044.3,3450.98,691.34,192.486,2.2518,0.3271,5.619,0.9364,0.000022736,38.954,0.2527,24.684,14.472,7.504,464.2,5.645,106.88,0.505,0.0000186428,10.918,0.12199,1.3902,27.87,9.762,0.28296,5.239,1.7198,0.37312,0.8138,1.4593,23.201,2.0356,4.5332,0.22754
2024-12-23 21:30:00,94122.5,3443.04,691.17,191.67,2.2418,0.32485,5.605,0.9314,0.000022654,38.868,0.25221,24.494,14.38,7.448,463.42,5.556,106.28,0.5022,0.0000185672,10.859,0.12151,1.3705,27.651,9.714,0.28298,5.213,1.7066,0.3703,0.8061,1.4559,23.187,2.0261,4.5063,0.2252
2024-12-23 21:45:00,93936.4,3421.5,689.9,190.04,2.2254,0.32159,5.569,0.9215,0.000022325,38.35,0.25154,24.246,14.26,7.359,458.7,5.486,105.65,0.4969,0.0000183416,10.735,0.12059,1.3592,27.42,9.617,0.28048,5.18,1.689,0.36732,0.8,1.4415,22.814,1.9985,4.4788,0.22278
2024-12-23 22:00:00,94000,3422.31,693.41,190.047,2.2334,0.32277,5.578,0.9233,0.000022418,38.573,0.25178,24.198,14.3,7.334,458.61,5.451,106.71,0.4974,0.000018468,10.737,0.12088,1.3602,27.415,9.63,0.28242,5.174,1.6892,0.36818,0.8025,1.4415,22.908,2.0101,4.5094,0.22159
2024-12-23 22:15:00,94899.8,3461.07,696.66,191.645,2.2527,0.32681,5.625,0.9355,0.000022616,39.252,0.25331,24.817,14.491,7.445,462.73,5.501,107.42,0.5047,0.000018642,10.87,0.12209,1.3839,27.729,9.765,0.285,5.236,1.7123,0.37098,0.8127,1.4647,23.312,2.0418,4.6101,0.22503
2024-12-23 22:30:00,94741.9,3440.06,694.1,190.764,2.2488,0.32487,5.61,0.9293,0.000022678,39.169,0.25303,24.516,14.392,7.388,461.93,5.461,106.85,0.5012,0.0000185561,10.789,0.12224,1.3723,27.618,9.724,0.28629,5.211,1.7087,0.36983,0.8057,1.4527,23.383,2.0343,4.5941,0.22409
2024-12-23 22:45:00,95162.2,3457.83,697.85,192.405,2.2571,0.32677,5.629,0.9317,0.000022742,39.528,0.25351,24.791,14.577,7.428,464.52,5.471,107.3,0.5044,0.0000186705,10.889,0.12325,1.3844,27.731,9.786,0.28765,5.232,1.7181,0.37137,0.8115,1.465,23.729,2.0445,4.6909,0.22549
2024-12-23 23:00:00,95133.5,3438.72,695.79,191.35,2.2539,0.32509,5.611,0.9286,0.000022579,39.2,0.25311,24.545,14.446,7.388,462.94,5.432,106.68,0.5022,0.0000185984,10.838,0.12217,1.3781,27.564,9.761,0.28774,5.206,1.7093,0.37037,0.8041,1.4568,23.299,2.0361,4.7123,0.22492
2024-12-23 23:15:00,95086.2,3424.62,693.65,190.887,2.2599,0.32449,5.609,0.9262,0.000022537,39.223,0.25287,24.466,14.398,7.374,462.11,5.451,106.5,0.5017,0.0000184977,10.835,0.12244,1.3757,27.543,9.736,0.28915,5.205,1.705,0.36973,0.8027,1.454,23.18,2.0307,4.6945,0.22406
2024-12-23 23:30:00,94765.1,3419.63,692.13,189.975,2.2596,0.32335,5.595,0.9225,0.000022451,39.011,0.25245,24.421,14.303,7.338,460.53,5.431,106.15,0.5002,0.0000184727,10.764,0.1221,1.3736,27.448,9.707,0.28957,5.173,1.7009,0.36967,0.7987,1.4512,23.091,2.0222,4.6933,0.22304
2024-12-23 23:45:00,94861.3,3421.02,693.96,190.082,2.2611,0.32481,5.595,0.9263,0.000022512,39.078,0.25229,24.549,14.279,7.38,460.87,5.434,106.71,0.5014,0.0000184732,10.773,0.1223,1.372,27.555,9.693,0.29144,5.196,1.7044,0.37071,0.8001,1.4489,23.104,2.0296,4.7135,0.22323
2024-12-24 00:00:00,94438.8,3399.17,690.85,188.931,2.2478,0.32246,5.582,0.9207,0.000022336,38.886,0.252,24.345,14.128,7.324,457.43,5.442,106.23,0.4984,0.0000183387,10.75,0.12188,1.3635,27.344,9.564,0.28979,5.17,1.6861,0.36818,0.7942,1.4417,22.934,2.0067,4.6846,0.22155
2024-12-24 00:15:00,94380.7,3400.89,689.94,188.866,2.2455,0.32197,5.585,0.919,0.000022391,38.774,0.25191,24.332,14.109,7.316,457.14,5.421,106.1,0.4989,0.0000183296,10.708,0.12184,1.3677,27.328,9.546,0.29348,5.164,1.6845,0.36802,0.795,1.4481,22.855,2.005,4.7521,0.22132
2024-12-24 00:30:00,94459.8,3413.53,689.47,189.615,2.2584,0.32333,5.6,0.9179,0.000022451,38.829,0.25242,24.311,14.151,7.297,457.59,5.401,106.26,0.5005,0.0000183932,10.692,0.12193,1.367,27.409,9.552,0.29501,5.155,1.6893,0.36901,0.7976,1.4505,22.894,2.0035,4.707,0.2209
2024-12-24 00:45:00,94526.1,3417.53,690.92,189.901,2.2589,0.32383,5.599,0.9198,0.000022468,38.807,0.25265,24.289,14.196,7.336,459.07,5.423,106.18,0.502,0.0000184203,10.696,0.12182,1.3715,27.436,9.578,0.29367,5.168,1.6927,0.36963,0.8008,1.4521,22.893,2.0078,4.6855,0.22133
2024-12-24 01:00:00,94484.6,3415.38,690.5,190.016,2.2534,0.32302,5.618,0.919,0.000022447,38.733,0.25324,24.208,14.196,7.327,459.48,5.424,106.15,0.5018,0.0000183964,10.702,0.12179,1.3685,27.389,9.565,0.28786,5.174,1.6923,0.36916,0.799,1.4556,22.832,2.0101,4.6981,0.22146
2024-12-24 01:15:00,94457.1,3406.81,690.05,189.448,2.2494,0.32244,5.607,0.915,0.000022387,38.606,0.253,24.057,14.127,7.299,458.29,5.41,105.93,0.5004,0.0000183382,10.676,0.12155,1.3634,27.255,9.548,0.28744,5.147,1.6868,0.36796,0.795,1.4459,22.676,2.0082,4.7314,0.22083
2024-12-24 01:30:00,94176.5,3387.39,688.9,188.295,2.2375,0.32024,5.566,0.9082,0.00002223,38.318,0.25159,23.861,13.997,7.27,455.57,5.355,105.14,0.4962,0.0000181842,10.628,0.12103,1.3519,27.024,9.444,0.28479,5.107,1.6696,0.36507,0.7884,1.4308,22.524,1.9915,4.664,0.21834
2024-12-24 01:45:00,94095.7,3382,687.38,187.63,2.232,0.31897,5.54,0.9034,0.000022134,38.112,0.25097,23.789,13.972,7.224,454.03,5.319,104.6,0.4941,0.0000180684,10.55,0.1208,1.3435,26.927,9.389,0.28352,5.08,1.6604,0.36313,0.7855,1.424,22.429,1.9746,4.6506,0.21771
2024-12-24 02:00:00,93897.1,3373.19,686.31,186.984,2.2242,0.31768,5.537,0.899,0.000022056,37.917,0.25062,23.719,13.887,7.196,452.87,5.316,104.31,0.493,0.0000180317,10.541,0.12057,1.3373,26.869,9.347,0.28367,5.069,1.6563,0.36177,0.786,1.4186,22.41,1.9628,4.6274,0.21684
2024-12-24 02:15:00,93791.1,3376.74,687.85,187.221,2.2253,0.31815,5.546,0.8995,0.000022075,37.96,0.25052,23.714,13.928,7.202,453.44,5.317,104.53,0.4937,0.0000180615,10.506,0.12102,1.3354,26.905,9.343,0.2829,5.077,1.6577,0.36238,0.7868,1.4189,22.362,1.9599,4.5733,0.2176
2024-12-24 02:30:00,94111.1,3385.23,689.17,187.888,2.2318,0.31898,5.559,0.9049,0.000022176,38.06,0.25116,23.886,13.989,7.245,454.92,5.338,104.99,0.4959,0.0000181224,10.553,0.12146,1.3403,27,9.404,0.28511,5.105,1.6634,0.36483,0.7884,1.4255,22.48,1.975,4.6205,0.21813
2024-12-24 02:45:00,93931.7,3371.64,690.28,187.797,2.2295,0.31852,5.553,0.9004,0.000022173,38.053,0.25137,23.855,13.949,7.232,453.8,5.323,104.93,0.4954,0.0000181292,10.562,0.12131,1.3399,26.973,9.386,0.28319,5.107,1.6635,0.36375,0.7885,1.4228,22.457,1.9749,4.5935,0.21786
2024-12-24 03:00:00,93817,3376.11,692.09,187.994,2.2335,0.31947,5.569,0.9049,0.000022169,38.084,0.25142,23.895,13.989,7.244,454.61,5.34,105.2,0.4959,0.0000181687,10.574,0.12135,1.3355,27.014,9.414,0.28351,5.124,1.6647,0.3651,0.7899,1.4216,22.508,1.9885,4.6,0.21785
2024-12-24 03:15:00,94136.5,3390.5,694.51,188.497,2.244,0.32094,5.588,0.9107,0.000022247,38.432,0.25178,24.06,14.08,7.283,455.76,5.372,105.93,0.4979,0.0000182559,10.648,0.12276,1.3411,27.124,9.484,0.28439,5.152,1.6719,0.3669,0.7925,1.4285,22.752,1.9985,4.6486,0.21904
2024-12-24 03:30:00,94307.9,3386.68,692.62,189.379,2.2406,0.32081,5.593,0.9092,0.000022281,38.442,0.25197,24.025,14.014,7.305,456.11,5.377,106.01,0.4992,0.000018237,10.645,0.12302,1.3421,27.132,9.469,0.28471,5.154,1.6756,0.36747,0.7936,1.428,22.764,2.0003,4.6415,0.21917
2024-12-24 03:45:00,94332,3395.94,692.17,189.894,2.2483,0.32167,5.596,0.9113,0.000022317,38.549,0.25219,24.149,14.025,7.327,456.49,5.399,105.91,0.5009,0.0000182914,10.676,0.12306,1.3499,27.204,9.473,0.28769,5.172,1.6821,0.36953,0.7957,1.4323,22.805,2.0117,4.6462,0.21982
2024-12-24 04:00:00,94195.2,3393.86,691.64,189.612,2.2474,0.32124,5.6,0.911,0.00002233,38.621,0.25192,24.085,14.027,7.305,455.2,5.405,105.86,0.5001,0.0000182631,10.635,0.12249,1.3487,27.151,9.453,0.29037,5.167,1.675,0.37083,0.7933,1.4304,22.722,2.0095,4.6399,0.21966
2024-12-24 04:15:00,94330,3411.06,692.52,190.999,2.2609,0.32315,5.613,0.9165,0.000022415,38.963,0.25236,24.245,14.068,7.346,457.98,5.44,106.42,0.5034,0.0000183247,10.739,0.12309,1.3588,27.299,9.515,0.29542,5.208,1.6845,0.3736,0.7989,1.4409,22.87,2.0212,4.6664,0.22099
2024-12-24 04:30:00,94262.2,3409.22,691.95,190.505,2.2585,0.32267,5.612,0.913,0.000022392,38.784,0.25224,24.215,14.04,7.322,457.95,5.425,106.32,0.5026,0.0000182683,10.719,0.12293,1.3561,27.273,9.529,0.29418,5.179,1.6834,0.37197,0.7994,1.4384,22.729,2.0157,4.6681,0.22045
2024-12-24 04:45:00,94400.3,3412.21,691.76,190.819,2.2617,0.32278,5.607,0.914,0.00002247,38.871,0.25234,24.292,14.057,7.322,463.12,5.429,106.7,0.5051,0.0000182703,10.749,0.12294,1.3611,27.345,9.542,0.29497,5.178,1.6878,0.37269,0.802,1.4405,22.782,2.0139,4.6742,0.22097
2024-12-24 05:00:00,94440.7,3412.81,691.62,191.088,2.2574,0.32295,5.622,0.9138,0.00002244,38.848,0.25246,24.183,14.057,7.324,460.47,5.425,106.92,0.5042,0.0000182849,10.762,0.12146,1.3625,27.285,9.533,0.3004,5.194,1.688,0.375,0.8001,1.4428,22.767,2.0085,4.652,0.22128
2024-12-24 05:15:00,94530,3422.89,692.66,191.632,2.2639,0.32369,5.634,0.9156,0.000022505,38.962,0.25275,24.182,14.128,7.315,461.01,5.474,106.92,0.5083,0.0000183632,10.783,0.12233,1.3645,27.387,9.58,0.29804,5.183,1.6952,0.37441,0.8018,1.4467,22.794,2.0186,4.6501,0.22129
2024-12-24 05:30:00,94508,3419.44,693.45,191.432,2.2593,0.3233,5.643,0.9131,0.000022482,38.884,0.25289,24.202,14.103,7.306,460.34,5.451,106.64,0.5089,0.0000183365,10.776,0.12094,1.3652,27.336,9.564,0.29783,5.182,1.693,0.37362,0.804,1.4444,22.753,2.0188,4.6758,0.22021
2024-12-24 05:45:00,94576.9,3422.51,693.74,191.705,2.2565,0.32418,5.651,0.9127,0.00002255,39.06,0.25287,24.299,14.123,7.307,460.67,5.48,106.59,0.5097,0.0000183885,10.822,0.12115,1.3677,27.344,9.578,0.29803,5.186,1.6996,0.37348,0.8064,1.4499,22.854,2.0245,4.6982,0.22107
2024-12-24 06:00:00,94376.7,3414.05,691.91,191.309,2.2499,0.32291,5.63,0.908,0.000022504,38.934,0.2524,24.161,14.062,7.268,458.7,5.463,106.24,0.5082,0.0000183296,10.775,0.12114,1.3652,27.236,9.535,0.29773,5.168,1.6953,0.37137,0.8028,1.4392,22.764,2.0168,4.676,0.22072
