time,BTCUSDT,ETHUSDT,XRPUSDT,EOSUSDT,BCHUSDT,LTCUSDT,ADAUSDT,ETCUSDT,LINKUSDT,DOGEUSDT,SOLUSDT,MATICUSDT,BNBUSDT,UNIUSDT,ICPUSDT,AAVEUSDT,XLMUSDT,ATOMUSDT,XTZUSDT,SUSHIUSDT,AXSUSDT,THETAUSDT,AVAXUSDT,SHIBUSDT,MANAUSDT,GALAUSDT,SANDUSDT,DYDXUSDT,CRVUSDT
2024-03-20 07:15:00,62621.1,3184.79,0.59383,0.9371,362.03,81.26,0.60484,28.298,17.224,0.132298,172.6809,0.9654,525.83,10.996,11.347,112.401,0.1231,11.323,1.168,1.601,9.467,2.5819,53.056,0.000025176,0.587,0.05536,0.5861,3.198,0.6281
2024-03-20 07:30:00,62942.4,3211.22,0.59527,0.9482,367.5,81.55,0.61095,28.499,17.34,0.133045,173.9717,0.9698,531.9,11.138,11.409,113.412,0.12412,11.361,1.177,1.6113,9.589,2.6088,53.776,0.000025342,0.5907,0.05592,0.5919,3.231,0.6368
2024-03-20 07:45:00,62964.1,3219.22,0.5949,0.9427,367.04,81.28,0.61042,28.533,17.33,0.133434,173.4017,0.9693,532.4,11.096,11.36,112.875,0.12399,11.33,1.172,1.6102,9.5323,2.6009,53.916,0.000025311,0.5892,0.05561,0.5891,3.224,0.6337
2024-03-20 08:00:00,63009.7,3220.81,0.59517,0.9451,367.79,81.29,0.6103,28.621,17.364,0.134955,174.2151,0.9722,532.28,11.1226,11.371,113.149,0.12451,11.365,1.175,1.6293,9.554,2.6131,53.938,0.000025472,0.5919,0.05618,0.5912,3.235,0.6342
2024-03-20 08:15:00,63009.9,3225.33,0.59367,0.9438,367.28,81.3,0.60913,28.589,17.305,0.134257,173.7436,0.9697,529.89,11.1117,11.377,113.166,0.12455,11.318,1.175,1.6281,9.533,2.6008,53.713,0.000025462,0.5921,0.05577,0.5919,3.243,0.6341
2024-03-20 08:30:00,62813.1,3212.97,0.59101,0.9367,363.93,80.92,0.60471,28.359,17.171,0.132964,171.9786,0.964,526.41,11.019,11.253,112.177,0.12409,11.223,1.164,1.6119,9.431,2.5778,53.171,0.000025174,0.587,0.05511,0.5859,3.218,0.6283
2024-03-20 08:45:00,62713.5,3208.83,0.59067,0.9298,362.6,80.88,0.60223,28.248,17.082,0.132221,170.9244,0.9614,522.57,10.955,11.172,111.441,0.12399,11.173,1.155,1.6004,9.3795,2.5557,52.562,0.000024971,0.5825,0.05476,0.5824,3.2,0.6235
2024-03-20 09:00:00,62752.3,3213.88,0.59269,0.9307,364.2,81.07,0.6029,28.265,17.094,0.132373,171.3021,0.9614,524.72,10.968,11.23,111.592,0.12446,11.197,1.153,1.605,9.3874,2.569,52.815,0.000025026,0.5842,0.05485,0.584,3.217,0.6273
2024-03-20 09:15:00,63119.1,3228.93,0.59414,0.9373,365.67,81.38,0.60628,28.486,17.184,0.134024,172.1243,0.9686,528.49,11.0501,11.3,112.548,0.12466,11.251,1.163,1.6201,9.4655,2.5844,53.236,0.000025323,0.5904,0.05538,0.5897,3.244,0.6331
2024-03-20 09:30:00,63132.2,3235.35,0.59464,0.9377,366.07,81.28,0.60613,28.474,17.2,0.133687,171.9293,0.9687,527.57,11.067,11.287,112.615,0.1248,11.227,1.165,1.6244,9.4656,2.5882,53.193,0.000025378,0.5889,0.05528,0.5902,3.254,0.632
2024-03-20 09:45:00,63227.4,3235.76,0.59233,0.937,366.12,81.13,0.60557,28.509,17.179,0.133828,171.5028,0.966,527.55,11.0379,11.283,112.286,0.12498,11.214,1.161,1.6234,9.4723,2.5671,53.205,0.000025308,0.5883,0.05524,0.591,3.256,0.6317
2024-03-20 10:00:00,63055.5,3225.95,0.59329,0.9335,365.66,81,0.60232,28.339,17.118,0.133073,170.2486,0.9641,527.04,11.035,11.217,111.816,0.12479,11.154,1.159,1.6155,9.434,2.5679,52.8,0.000025206,0.5875,0.05496,0.5879,3.239,0.6303
2024-03-20 10:15:00,63284.1,3248.58,0.59754,0.9421,366.84,81.16,0.60829,28.56,17.268,0.134483,171.9164,0.9712,530.34,11.146,11.318,112.495,0.12543,11.229,1.167,1.6308,9.5221,2.5958,53.312,0.000025448,0.5931,0.05585,0.5931,3.274,0.6356
2024-03-20 10:30:00,62927.8,3223.64,0.59388,0.9342,364.98,80.78,0.60345,28.346,17.136,0.132381,170.7482,0.965,527.47,11.0136,11.21,111.628,0.12486,11.159,1.16,1.619,9.4582,2.5746,52.864,0.000025258,0.5883,0.05531,0.5904,3.248,0.6311
2024-03-20 10:45:00,63058.7,3232.38,0.59522,0.9385,365.4,80.88,0.60489,28.403,17.177,0.133095,171.8408,0.9644,529.41,11.036,11.204,111.949,0.12465,11.188,1.16,1.622,9.4849,2.582,53.025,0.000025364,0.5893,0.0555,0.5919,3.256,0.6322
2024-03-20 11:00:00,63158.4,3247.15,0.59643,0.943,368.54,81.05,0.60877,28.531,17.267,0.133993,171.893,0.9663,531.34,11.1095,11.292,112.412,0.125,11.239,1.166,1.6289,9.5074,2.6045,53.26,0.00002556,0.5929,0.05582,0.5952,3.277,0.6371
2024-03-20 11:15:00,63838,3292.86,0.59933,0.9489,371.43,81.45,0.61374,28.826,17.417,0.135829,175.0283,0.9744,534.25,11.2218,11.424,113.763,0.12544,11.337,1.18,1.6441,9.607,2.6333,54.064,0.000025995,0.6005,0.05684,0.6001,3.298,0.6429
2024-03-20 11:30:00,63448.2,3279,0.59725,0.9444,369.46,81.44,0.61068,28.699,17.366,0.134615,173.5087,0.9679,534.08,11.1739,11.338,113.136,0.12555,11.282,1.177,1.6405,9.5872,2.619,53.576,0.000025783,0.5963,0.05701,0.599,3.275,0.6394
2024-03-20 11:45:00,63400.3,3294.19,0.59658,0.9444,370.56,81.35,0.61178,28.727,17.417,0.134527,172.5135,0.9657,533.75,11.1997,11.329,113.131,0.12598,11.262,1.181,1.6363,9.5995,2.6073,53.461,0.00002576,0.598,0.0575,0.6008,3.277,0.6406
2024-03-20 12:00:00,63804.1,3323.38,0.5976,0.9491,372.7,81.69,0.61376,28.973,17.553,0.135423,174.4851,0.9704,537.92,11.2854,11.411,114.144,0.12593,11.316,1.189,1.6497,9.657,2.6375,54.302,0.000025824,0.6024,0.05709,0.6053,3.293,0.6439
2024-03-20 12:15:00,64025.8,3336.82,0.59854,0.9497,373.33,81.68,0.61479,29.002,17.542,0.135372,175.4708,0.9715,537.13,11.2979,11.415,114.337,0.12581,11.311,1.191,1.648,9.669,2.6414,54.554,0.000026052,0.6023,0.0571,0.6052,3.283,0.6463
2024-03-20 12:30:00,64009.8,3346.83,0.59808,0.9481,372.56,81.76,0.61337,28.989,17.533,0.135069,175.6,0.9706,536.08,11.256,11.377,114.466,0.12553,11.281,1.187,1.6462,9.6721,2.6393,54.15,0.000025887,0.6017,0.05673,0.604,3.281,0.6425
2024-03-20 12:45:00,64061.1,3356.04,0.59812,0.9506,372.83,82.09,0.61463,29.121,17.635,0.135131,175.2637,0.9728,532.51,11.29,11.378,114.542,0.12568,11.305,1.192,1.6507,9.68,2.6369,54.014,0.000025855,0.6016,0.05687,0.6047,3.287,0.642
2024-03-20 13:00:00,63558.1,3341.99,0.5963,0.9459,371.85,81.82,0.61003,28.914,17.492,0.134349,173.4418,0.9685,532.34,11.2165,11.311,113.569,0.1247,11.204,1.184,1.6385,9.626,2.6137,53.288,0.000025616,0.5971,0.05645,0.6012,3.269,0.6392
2024-03-20 13:15:00,63440,3347.79,0.59559,0.9499,372.04,81.49,0.60869,28.874,17.482,0.134155,172.7114,0.965,530.4,11.199,11.298,113.534,0.12467,11.193,1.182,1.6344,9.6143,2.6053,53.064,0.000025521,0.5966,0.05599,0.5996,3.26,0.6383
2024-03-20 13:30:00,63587.3,3360.73,0.59559,0.9566,371.92,81.76,0.60905,28.862,17.493,0.134562,173.0676,0.9673,530.91,11.243,11.298,113.606,0.1247,11.199,1.184,1.6298,9.612,2.6104,53.236,0.000025567,0.5954,0.056,0.6005,3.26,0.6371
2024-03-20 13:45:00,63593.3,3346.57,0.594,0.95,371.23,81.52,0.6074,28.769,17.495,0.133633,172.2097,0.9636,528.81,11.175,11.266,113.142,0.12447,11.181,1.177,1.62,9.575,2.5977,52.926,0.000025452,0.5936,0.05561,0.5981,3.25,0.6362
2024-03-20 14:00:00,63808.7,3339.98,0.59522,0.9515,372.62,81.52,0.6077,28.786,17.523,0.134281,172.9118,0.9632,527.25,11.1633,11.274,113.461,0.12474,11.194,1.176,1.6274,9.5948,2.5994,53.243,0.000025547,0.5954,0.05572,0.5995,3.252,0.6376
2024-03-20 14:15:00,64153.8,3357.83,0.59719,0.9572,374.57,81.68,0.6118,28.964,17.601,0.135163,174.8909,0.9676,529.69,11.25,11.348,114.414,0.12581,11.252,1.185,1.638,9.6459,2.6304,53.695,0.000025764,0.6003,0.05612,0.604,3.271,0.6432
2024-03-20 14:30:00,64025.9,3364.23,0.59603,0.955,373.56,81.29,0.61027,28.897,17.584,0.134557,174.2056,0.9666,526.17,11.285,11.31,113.935,0.12548,11.225,1.18,1.6395,9.622,2.6118,53.381,0.000025762,0.5984,0.05585,0.6043,3.265,0.6411
2024-03-20 14:45:00,64212.9,3385.92,0.59598,0.9578,375.09,81.65,0.61135,29.032,17.649,0.135097,175.1059,0.9688,525.41,11.3005,11.363,114.384,0.1257,11.251,1.185,1.6385,9.6598,2.6187,53.638,0.000025846,0.5991,0.05597,0.6079,3.268,0.643
2024-03-20 15:00:00,64140.4,3378.4,0.5951,0.9564,375.27,81.66,0.6103,29.011,17.628,0.134637,174.5187,0.9662,526.31,11.279,11.343,114.461,0.12531,11.234,1.183,1.6315,9.639,2.6086,53.59,0.000025781,0.5995,0.05579,0.6077,3.26,0.6407
2024-03-20 15:15:00,63933.1,3336.37,0.5902,0.9481,372.94,81.44,0.60506,28.689,17.428,0.133056,172.3704,0.9555,520.88,11.156,11.219,113.109,0.12439,11.144,1.173,1.6139,9.5494,2.5857,52.959,0.000025559,0.5933,0.05502,0.6012,3.228,0.6355
2024-03-20 15:30:00,63515.2,3295.65,0.58591,0.9398,370.57,80.76,0.59829,28.423,17.294,0.131728,170.2571,0.9448,516.32,11.0306,11.083,112.016,0.12305,11.06,1.16,1.602,9.4526,2.5526,52.258,0.000025256,0.588,0.05426,0.5937,3.197,0.6277
2024-03-20 15:45:00,63599.4,3292.82,0.58648,0.9444,373.37,80.72,0.59966,28.444,17.328,0.132511,170.6933,0.9477,516.18,11.031,11.11,112.144,0.12373,11.093,1.162,1.6036,9.544,2.5615,52.631,0.000025368,0.59,0.05441,0.5961,3.204,0.6313
2024-03-20 16:00:00,63677.4,3300.84,0.58693,0.9451,374.89,80.75,0.5991,28.534,17.236,0.132561,171.6232,0.9479,517.62,11.0975,11.144,112.195,0.12358,11.111,1.164,1.6141,9.513,2.5682,52.766,0.000025532,0.5905,0.05445,0.5963,3.206,0.6299
2024-03-20 16:15:00,62632.2,3196.52,0.57276,0.926,364.36,79.08,0.58398,27.694,16.809,0.129028,167.5135,0.9255,508.59,10.7882,10.866,109.222,0.12141,10.867,1.135,1.5742,9.295,2.4976,51.188,0.000024801,0.5768,0.0529,0.5823,3.124,0.6129
2024-03-20 16:30:00,63091.8,3226.34,0.5758,0.9338,367.52,80.02,0.58769,27.865,16.923,0.129437,168.2325,0.9343,515.13,10.871,10.925,109.748,0.1218,10.928,1.14,1.5871,9.331,2.5153,51.515,0.000024938,0.5798,0.05335,0.5849,3.148,0.6193
2024-03-20 16:45:00,63113.9,3241.39,0.57835,0.9359,372.55,80.35,0.59014,27.969,17.026,0.129824,168.192,0.9349,516.07,10.9372,10.966,110.103,0.12241,10.961,1.145,1.6006,9.378,2.5235,51.564,0.0000251,0.5829,0.05338,0.5882,3.163,0.6196
2024-03-20 17:00:00,63676.4,3281.44,0.58212,0.949,374.52,80.76,0.59751,28.341,17.232,0.131404,171.3098,0.9488,522.45,11.0765,11.12,111.511,0.12313,11.073,1.159,1.615,9.507,2.5731,52.163,0.000025525,0.5912,0.05417,0.5985,3.193,0.6274
2024-03-20 17:15:00,64101,3307.96,0.5847,0.9543,378.11,81.08,0.60229,28.656,17.387,0.132609,172.2716,0.9524,525.97,11.159,11.224,112.52,0.12424,11.151,1.173,1.6258,9.6039,2.5982,52.684,0.000025666,0.5977,0.05474,0.6037,3.225,0.6335
2024-03-20 17:30:00,64156.9,3301.68,0.584,0.9506,377.75,81.08,0.6016,28.669,17.318,0.132809,172.4888,0.9499,525.38,11.0981,11.179,112.394,0.12422,11.104,1.174,1.6209,9.5693,2.6072,52.684,0.000025589,0.5963,0.05463,0.6026,3.205,0.6341
2024-03-20 17:45:00,64127.6,3300.19,0.58492,0.9533,377.64,81.14,0.60045,28.707,17.262,0.133346,172.359,0.946,525.01,11.0903,11.159,112.106,0.12421,11.095,1.174,1.6223,9.555,2.5965,52.642,0.000025595,0.5953,0.05454,0.5997,3.203,0.6312
2024-03-20 18:00:00,64801.4,3344.84,0.5906,0.9638,382.09,81.78,0.61069,29.078,17.525,0.135959,177.7925,0.9615,530.51,11.2582,11.336,114.244,0.12566,11.247,1.194,1.6525,9.724,2.6435,54.511,0.000026066,0.6069,0.05597,0.6106,3.268,0.6441
2024-03-20 18:15:00,64427.7,3324.06,0.59057,0.9605,382.49,82.33,0.6089,28.934,17.507,0.136818,176.1563,0.9588,529.62,11.2303,11.299,113.944,0.12537,11.245,1.195,1.6462,9.6963,2.6468,53.945,0.000025929,0.6065,0.05573,0.6129,3.25,0.6404
2024-03-20 18:30:00,64455.9,3327.36,0.59286,0.9675,384.22,82.28,0.61171,29.028,17.552,0.137464,177.4419,0.9643,530.61,11.2662,11.368,114.274,0.12606,11.263,1.205,1.6507,9.767,2.6901,53.926,0.000026026,0.6095,0.05632,0.6182,3.277,0.6429
2024-03-20 18:45:00,65406.2,3397.44,0.6021,0.9825,386.43,83.15,0.62386,29.487,17.999,0.140409,184.0132,0.9854,537.43,11.4159,11.552,116.799,0.12744,11.446,1.225,1.6792,9.9373,2.7596,55.868,0.000026917,0.6235,0.05763,0.6363,3.321,0.6525
2024-03-20 19:00:00,65609.6,3389.39,0.60348,0.9817,390.21,83.2,0.62743,29.585,17.982,0.141255,183.9826,0.9893,540.52,11.4463,11.566,117.068,0.12788,11.484,1.233,1.7034,9.962,2.7745,55.912,0.000026693,0.6239,0.05836,0.6328,3.334,0.6556
2024-03-20 19:15:00,65455.5,3367.58,0.60238,0.9802,389.91,82.97,0.62679,29.49,17.956,0.14118,182.9865,0.9826,538.15,11.4372,11.577,116.594,0.12791,11.42,1.228,1.6929,9.941,2.7677,55.147,0.000026555,0.6224,0.05769,0.6323,3.317,0.6537
2024-03-20 19:30:00,65649.1,3373.01,0.60643,0.9855,398.92,83.53,0.63105,29.649,18.052,0.147011,182.3678,0.9845,539.5,11.5323,11.6,116.997,0.12814,11.465,1.23,1.7124,9.9876,2.7907,55.182,0.000026851,0.6228,0.0576,0.634,3.326,0.6595
2024-03-20 19:45:00,65791.5,3378.72,0.60629,0.9883,405.63,83.86,0.63217,29.736,18.055,0.146011,182.7523,0.9881,540.17,11.5437,11.631,117.258,0.12846,11.466,1.232,1.7114,9.9953,2.8303,55.382,0.000026902,0.6243,0.05754,0.6343,3.325,0.6624
2024-03-20 20:00:00,66265.1,3403.62,0.61019,0.9932,406.7,83.78,0.6353,29.895,18.16,0.14633,184.1201,0.9943,544.22,11.6508,11.642,118.125,0.12933,11.53,1.242,1.7261,10.07,2.9214,55.874,0.000027123,0.6288,0.05813,0.6376,3.347,0.6675
2024-03-20 20:15:00,66900,3459.27,0.61554,1.0012,406.2,84.39,0.63954,30.301,18.322,0.152316,185.8584,1.0043,549.16,11.7735,11.753,119.404,0.1296,11.614,1.255,1.7447,10.1487,2.9505,56.357,0.000027989,0.6354,0.0589,0.6444,3.372,0.6731
2024-03-20 20:30:00,67488.6,3476.6,0.61651,1.0048,407.36,84.72,0.642,30.359,18.398,0.1482,187.8908,1.0126,549.43,11.8439,11.839,119.632,0.12953,11.683,1.262,1.7526,10.173,2.9798,56.444,0.000027578,0.6386,0.05966,0.644,3.376,0.6737
2024-03-20 20:45:00,67058.5,3461.46,0.61169,1.0008,405.78,84.73,0.63684,30.125,18.262,0.147337,186.5709,1.0092,546.8,11.8192,11.778,119.326,0.1293,11.646,1.26,1.744,10.1387,2.9957,55.823,0.00002737,0.6366,0.05983,0.6453,3.364,0.6715
2024-03-20 21:00:00,67325.9,3489.63,0.6135,1.0061,405.37,84.99,0.63991,30.277,18.314,0.147753,187.001,1.0104,548.73,11.819,11.818,120.211,0.13011,11.662,1.262,1.75,10.18,2.9795,56.337,0.000027479,0.6387,0.06002,0.645,3.37,0.6716
2024-03-20 21:15:00,67782.6,3499.3,0.61362,1.0068,406.93,84.99,0.6417,30.389,18.345,0.148752,188.312,1.0152,552.59,11.875,11.854,120.316,0.13031,11.722,1.265,1.7619,10.221,2.9717,56.864,0.000027614,0.6406,0.06085,0.6486,3.379,0.6725
2024-03-20 21:30:00,67629,3486.74,0.61311,1.006,403.15,84.71,0.63836,30.363,18.315,0.149511,188.0239,1.0114,554.67,11.8392,11.848,120.354,0.1306,11.712,1.258,1.7656,10.1811,2.9455,56.659,0.000027475,0.6372,0.06027,0.6447,3.375,0.6723
2024-03-20 21:45:00,67684.1,3499.08,0.613,1.0072,404.3,84.69,0.64061,30.429,18.436,0.1504,190.1989,1.0117,554.92,11.8341,11.9,120.226,0.13029,11.727,1.255,1.7561,10.178,2.9646,57.158,0.000027684,0.6381,0.06012,0.6477,3.385,0.6722
2024-03-20 22:00:00,67992.7,3510.71,0.61522,1.0075,406.61,85.14,0.64369,30.535,18.474,0.150172,192.8581,1.0152,558.11,11.8992,11.928,120.676,0.13072,11.778,1.258,1.7559,10.189,2.9805,57.936,0.000027762,0.6405,0.06005,0.6492,3.388,0.6741
2024-03-20 22:15:00,67700.8,3504.71,0.6142,1.0059,405.45,84.95,0.64087,30.501,18.39,0.150226,191.7588,1.0124,555.79,11.8453,11.859,120.174,0.13042,11.723,1.254,1.752,10.169,2.9837,57.428,0.00002766,0.6377,0.05929,0.6456,3.373,0.6701
2024-03-20 22:30:00,67538.4,3506.12,0.61153,1.0028,407.42,84.68,0.63936,30.457,18.341,0.150705,190.4433,1.0083,554.64,11.853,11.869,119.806,0.13007,11.721,1.256,1.7449,10.1533,3.0205,57.162,0.000027608,0.6363,0.05889,0.6433,3.359,0.6696
2024-03-20 22:45:00,67676.9,3522.04,0.6128,1.0052,409.05,84.82,0.64117,30.578,18.394,0.151662,190.052,1.0147,556.06,11.9227,11.905,120.584,0.13025,11.751,1.262,1.7524,10.1797,3.0327,57.25,0.000027656,0.6371,0.05866,0.6478,3.374,0.6733
2024-03-20 23:00:00,67810,3523.35,0.61319,1.0057,409.41,85.01,0.64194,30.708,18.401,0.152721,192.1724,1.0131,558.28,11.9066,11.934,120.396,0.13076,11.756,1.263,1.7509,10.1669,3.0378,57.141,0.000027787,0.6375,0.05853,0.6468,3.368,0.6723
2024-03-20 23:15:00,67833.2,3526.83,0.61232,1.0035,407.88,84.9,0.641,30.608,18.395,0.150598,191.8001,1.0117,556.69,11.9156,11.931,120.401,0.13079,11.736,1.259,1.7478,10.1445,3.0299,57.096,0.000027734,0.6379,0.05876,0.6455,3.368,0.6723
2024-03-20 23:30:00,67742.1,3516.24,0.61187,1.0021,408.26,84.73,0.63955,30.564,18.402,0.151106,191.3417,1.0103,557.07,11.92,11.92,120.144,0.1311,11.741,1.259,1.7422,10.1439,3.0162,57.181,0.000027647,0.639,0.05858,0.6448,3.363,0.672
2024-03-20 23:45:00,67833.3,3515.24,0.6112,1.0009,409.4,84.72,0.64031,30.593,18.414,0.152146,191.9564,1.0103,556.66,11.9025,11.926,120.144,0.13076,11.754,1.263,1.7493,10.169,3.0451,57.056,0.00002779,0.639,0.05876,0.6458,3.367,0.6721
2024-03-21 00:00:00,67787.9,3506.26,0.60779,0.9994,408.44,84.34,0.63745,30.47,18.332,0.151259,190.9853,1.0045,550.12,11.888,11.886,119.626,0.13036,11.723,1.262,1.7512,10.1515,3.0095,56.635,0.000027444,0.6362,0.05834,0.6425,3.358,0.6702
2024-03-21 00:15:00,67690,3509.63,0.60757,0.9984,407.86,84.35,0.63765,30.479,18.278,0.150574,190.48,1,550.94,11.8811,11.842,119.526,0.13085,11.746,1.256,1.7501,10.1268,2.991,56.965,0.000027347,0.6361,0.05812,0.6401,3.36,0.6702
2024-03-21 00:30:00,68049.6,3538.69,0.61051,1.0064,411.66,85.01,0.64324,30.772,18.45,0.152371,193.8113,1.0079,554.94,11.9735,11.94,120.487,0.13133,11.8,1.269,1.7527,10.2351,3.0198,57.595,0.000027554,0.6418,0.05894,0.6447,3.391,0.6753
2024-03-21 00:45:00,67660.9,3517.15,0.60857,1.0015,408.45,84.86,0.63965,30.627,18.36,0.151576,193.0182,1.0034,550.78,11.8814,11.901,120.339,0.13067,11.783,1.266,1.7476,10.163,3.0017,57.116,0.000027475,0.6384,0.05868,0.6435,3.38,0.6721
2024-03-21 01:00:00,67871.4,3524.71,0.609,1.0029,407.78,84.88,0.64043,30.657,18.327,0.152142,192.643,1.0029,551.81,11.8566,11.917,120.301,0.13127,11.79,1.27,1.7448,10.1578,3.0007,57.388,0.000027516,0.6392,0.05868,0.6441,3.383,0.6738
2024-03-21 01:15:00,67937.9,3530.31,0.60871,1.0025,406.68,84.91,0.64161,30.66,18.391,0.151896,193.0228,1.0033,552.56,11.9112,11.951,120.325,0.1311,11.77,1.272,1.7221,10.1788,3.0158,57.342,0.000027462,0.6413,0.05923,0.6454,3.386,0.6762
2024-03-21 01:30:00,67693.7,3513.2,0.60711,1.0018,405.24,84.84,0.63802,30.52,18.323,0.1509,191.4817,0.9983,550.85,11.8651,11.924,119.684,0.13084,11.776,1.264,1.7235,10.1293,3.0254,56.621,0.000027286,0.6392,0.05909,0.6413,3.38,0.6734
2024-03-21 01:45:00,67802.7,3528.29,0.60935,1.005,408.63,84.84,0.64141,30.6,18.399,0.151194,191.8184,1.0025,552.8,11.8871,11.979,120.196,0.13135,11.825,1.268,1.7312,10.1703,3.0353,57.14,0.000027379,0.6412,0.05949,0.6442,3.387,0.6758
2024-03-21 02:00:00,67686.7,3533.57,0.60866,1.0025,407.8,84.91,0.64027,30.554,18.4,0.15083,191.3412,1.0001,552.4,11.8998,11.96,120.21,0.13116,11.803,1.268,1.7355,10.2047,2.9842,56.497,0.000027339,0.6412,0.05941,0.6457,3.394,0.6756
2024-03-21 02:15:00,67734.6,3546.53,0.61052,1.0058,408.23,85.41,0.64424,30.637,18.434,0.151092,192.6298,1.0029,555.42,11.9566,12.012,120.577,0.13114,11.84,1.274,1.74,10.2423,3.002,56.648,0.000027417,0.6424,0.05959,0.6468,3.401,0.6757
2024-03-21 02:30:00,67767.4,3553.33,0.6105,1.0078,407.33,85.85,0.64352,30.701,18.475,0.150913,192.3994,1.0047,561.59,11.9614,12.027,120.828,0.13134,11.84,1.273,1.7452,10.267,2.9988,56.614,0.0000275,0.6428,0.05938,0.6473,3.415,0.6765
2024-03-21 02:45:00,67530,3540.86,0.60983,1.0052,407.15,85.6,0.64209,30.561,18.413,0.150444,192.1192,1.003,559.35,11.9274,12.008,120.207,0.1313,11.843,1.272,1.7424,10.2548,3.0033,56.312,0.000027295,0.6399,0.05914,0.6444,3.407,0.6757
2024-03-21 03:00:00,67503.9,3536.62,0.611,1.0075,408.1,85.94,0.64382,30.657,18.447,0.152395,192.7254,1.0066,557,11.9661,12.078,120.353,0.13146,11.857,1.274,1.7416,10.2626,3.059,56.677,0.000027347,0.6407,0.05942,0.6453,3.41,0.676
2024-03-21 03:15:00,67210.1,3532.82,0.61102,1.0085,409.12,85.92,0.64222,30.625,18.433,0.152646,193.162,1.0069,559.23,11.9953,12.07,120.464,0.13142,11.862,1.272,1.741,10.2548,3.0411,56.606,0.000027286,0.6422,0.05939,0.6451,3.413,0.6764
2024-03-21 03:30:00,66962.7,3528.7,0.61146,1.0095,409.09,85.93,0.64261,30.641,18.444,0.151634,193.2863,1.006,558.44,11.9694,12.101,120.662,0.13144,11.861,1.276,1.741,10.2738,3.0494,56.728,0.000027237,0.6444,0.05952,0.6487,3.408,0.6774
2024-03-21 03:45:00,66652.8,3511.36,0.6073,0.9983,406.56,85.53,0.63689,30.393,18.323,0.150156,190.2978,0.9962,552.65,11.8641,11.931,119.388,0.13032,11.787,1.264,1.7267,10.1638,3.0502,55.82,0.000026858,0.6373,0.05878,0.6401,3.371,0.6689
2024-03-21 04:00:00,66597.4,3503.88,0.60634,0.9968,411.31,85.37,0.63409,30.276,18.264,0.149397,190.1354,0.9948,551.7,11.793,11.876,119.218,0.12999,11.741,1.259,1.7223,10.1279,3.02,55.437,0.000026738,0.6333,0.0588,0.6403,3.358,0.6661
2024-03-21 04:15:00,66824.5,3513.64,0.6078,1.0011,410.3,85.31,0.63721,30.322,18.296,0.150297,190.1999,0.9969,552.64,11.839,11.93,119.174,0.13042,11.745,1.261,1.7298,10.1457,2.9244,55.659,0.000026865,0.6344,0.05897,0.6423,3.369,0.6666
2024-03-21 04:30:00,66553.4,3490.38,0.60459,0.9942,412.52,85.02,0.63206,30.147,18.172,0.150021,187.8503,0.9903,548.38,11.7439,11.829,118.379,0.12967,11.669,1.253,1.7166,10.0817,2.8996,55.064,0.000026657,0.631,0.05847,0.6374,3.345,0.6612
2024-03-21 04:45:00,66719.4,3495.62,0.6069,0.9977,412.46,85.14,0.63259,30.159,18.217,0.150193,188.4058,0.9915,550,11.7524,11.84,118.684,0.13005,11.705,1.257,1.7239,10.0806,2.908,55.03,0.000026818,0.6316,0.05827,0.6402,3.348,0.6634
2024-03-21 05:00:00,66535.3,3480.37,0.60382,0.9906,411.38,84.5,0.62808,29.986,18.078,0.148498,187.4548,0.9854,545.48,11.718,11.776,117.704,0.12951,11.633,1.246,1.7132,10.028,2.8843,54.648,0.000026624,0.6274,0.05762,0.6356,3.322,0.6589
2024-03-21 05:15:00,66535.8,3469.44,0.6016,0.9883,412.41,84.04,0.62479,29.76,17.96,0.148738,186.617,0.9825,543.99,11.6414,11.728,116.935,0.12882,11.576,1.241,1.7122,9.969,2.8644,54.298,0.000026511,0.6254,0.05731,0.6317,3.306,0.6552
2024-03-21 05:30:00,66511.3,3471.55,0.6016,0.9931,419.29,84.12,0.62714,29.847,17.974,0.148779,187.3428,0.9869,544.3,11.6714,11.809,117.453,0.12912,11.622,1.245,1.718,9.9993,2.8719,54.349,0.000026498,0.6284,0.05777,0.6371,3.323,0.6579
2024-03-21 05:45:00,67016.4,3510.91,0.60449,0.9984,423.02,84.71,0.63224,30.132,18.147,0.149835,189.1252,0.9932,549.9,11.7799,11.928,118.664,0.13049,11.681,1.251,1.7326,10.1,2.8791,54.874,0.000026759,0.6352,0.05845,0.6421,3.35,0.665
2024-03-21 06:00:00,67165,3524.41,0.607,1.004,428.88,85.49,0.6354,30.274,18.218,0.15035,190.4108,0.9981,552.3,11.8705,11.992,119.958,0.13113,11.753,1.256,1.7346,10.1266,2.8862,55.327,0.00002691,0.6364,0.05874,0.6426,3.366,0.6679
2024-03-21 06:15:00,67077.8,3518.08,0.6058,1.0013,423.97,84.96,0.63241,30.158,18.174,0.150566,190.5721,0.9935,550.02,11.8419,11.952,119.438,0.13048,11.715,1.251,1.7249,10.054,2.8656,54.965,0.000026857,0.6336,0.05837,0.6397,3.352,0.6656
2024-03-21 06:30:00,66969.9,3506.41,0.60326,0.998,424.05,84.47,0.62923,30.056,18.079,0.150472,190.357,0.9907,547.17,11.8725,11.893,118.478,0.12971,11.661,1.243,1.7162,10.0157,2.849,54.533,0.000026694,0.6302,0.05798,0.6367,3.331,0.6624
